id,landmarks
f0a320a31d6b99bf,12063 0.09
f0a3df952c83b2ff,9779 0.82
f0a57a6874dbc2f6,6406 0.13
f0a57f2c09e7dd4e,9231 0.65
f0a5a4f63fd2e0b9,9399 0.2
f0a5afb6a7942ae9,8290 0.52
f0a64f8b65d5e3dd,9642 0.4
f0a6b6c7844b8bf8,11674 0.11
f0a73534a06555e0,4296 0.43
f0a75537e8649202,4934 0.38
f0a79fd592edc3c5,11864 0.16
f0a850fd0944adad,5142 0.19
f0a8a20b1437e910,12090 0.12
f0a92fdad1ce5c84,314 0.12
f0a990d16ffd8cb3,12191 0.03
f0abbec121d204ec,7337 0.16
f0ac33d8c293036d,14176 0.09
f0ac7b2f68d5eb1c,14164 0.55
f0addecda46f3603,7823 0.42
f0ae515edbbd28b6,1607 0.12
f0ae9a813b962ea1,5826 0.28
f0af0f7086636e5a,5132 0.99
f0af1a80875a08e1,33 0.68
f0af8be79ad84262,2080 0.44
f0afbfdad6bfe4c3,12832 0.06
f0afed77b5621ddf,747 0.05
f0b0652f3bc990ae,3389 0.32
f0b06c3d8c2f33c7,12676 0.98
f0b177fd27f563a8,8204 0.06
f0b18b2158b8245f,8172 0.21
f0b1975dc44668df,8326 0.35
f0b1d1ce93020095,2330 0.95
f0b22dbdfa08f6d0,4327 0.07
f0b27f63c9d99d84,6599 0.3
f0b305534f8fe7c8,13049 0.09
f0b3bcd5bc3c5ebd,12430 0.09
f0b446df26e2a6c4,8830 0.24
f0b488a98e85bc41,8063 0.17
f0b49e3177e21e84,2061 0.81
f0b4fd8de47dc2dd,13170 0.8
f0b63764984f8997,6051 0.15
f0b73aeb6765175f,2416 0.03
f0b835beeb493768,12321 0.43
f0b85db80b9d8d62,3868 0.9
f0b8a65caf89b172,7272 0.1
f0b8fe475d534b83,10443 0.04
f0b99c0d7d3493af,33 0.15
f0ba00e33c886082,9829 0.34
f0bc41b035bab425,5982 0.27
f0bc4263c261551f,8189 0.02
f0bc72f257ed76be,8009 0.02
f0bc90bc977884f5,14791 0.21
f0bcc183dff81e4f,6893 0.36
f0be24f279e33722,12531 0.92
f0be7808cb449ba7,91 0.45
f0bf1af7f627ad99,3731 0.89
f0bf3e69a9e71984,8981 0.45
f0bf43ec29e52dd1,11094 0.29
f0bfa0ea36f46c3c,11371 0.13
f0c026275e8e1180,2416 0.08
f0c084e49fdb4c02,10803 0.5
f0c0df445753ca42,9439 0.03
f0c2a4fcc17e9d0b,4793 0.27
f0c2caba4ac4405c,11564 0.07
f0c2fda93e096067,7256 0.01
f0c3920f3744f844,2795 0.07
f0c42a7b8022b4fd,3975 0.38
f0c4327c55f87905,8063 0.46
f0c4386a9838300c,12994 0.03
f0c4ac7f808a7cfc,7754 0.45
f0c5f720f29ad7a9,1834 0.12
f0c64d4862bcedf1,2553 0.2
f0c6a92897844260,13132 0.6
f0c6b7876b800efc,1040 0.39
f0c76e95c5fa8fc5,14761 0.12
f0c7eb4a1e89b30f,11924 0.05
f0c85ba1f8f264a7,14165 0.13
f0c90615ab9bcd49,9779 0.4
f0c99539e957ea3c,996 0.32
f0ca9b513067c010,1069 0.35
f0caa7fc37b7c417,8314 0.23
f0cb2f01f8c568f3,496 0.34
f0cb5444ff1e7449,2200 0.28
f0cb9bfad66dcfd7,1926 0.17
f0cbe3a949c02300,10101 0.39
f0cc2f596123285d,5991 0.03
f0cce20907773a0e,12702 0.1
f0cd4ed8013066ba,8855 0.31
f0cdc4478af95e9e,2103 0.91
f0cea2b999a8b0a1,1069 0.35
f0cf72e32a17de5c,8770 0.26
f0cf7fab89df7163,13176 0.23
f0cfc4a71166b2ee,369 0.24
f0d005983296c0dd,11871 0.37
f0d02256a9f6c93b,4934 0.32
f0d06ebb187fc9b9,12987 0.07
f0d10402d72fa32a,2768 0.07
f0d18227383bc1e1,11449 0.15
f0d1cbd52c54fd28,10584 0.47
f0d27742fa2d6a29,13526 0.22
f0d282e5df22ff49,12994 0.07
f0d2cbfe61d3aa39,10573 0.39
f0d2e140f06f0e12,5460 0.75
f0d6b8a8c38b638a,4640 0.07
f0d70b360b883c8f,9433 0.23
f0d7271a68bfefa1,4013 0.04
f0d7465b9a347364,5529 0.23
f0d747977635602b,4954 0.38
f0d782c61d4c8175,10125 0.1
f0d79fd8381af200,14187 0.24
f0d7bc3fae8ea37a,12760 0.06
f0d8698908e279a1,11355 0.05
f0d8da309cc47888,14170 0.47
f0d90f386fccfd67,4993 0.16
f0d9bf61ce0296c2,393 0.52
f0da5acb061622ff,172 0.02
f0da6b9ad1e23a2d,11781 0.06
f0daaea6bf898dab,11332 0.94
f0db187c749168b0,7083 0.17
f0dbef32c2b3588f,12677 0.25
f0dc036f80aa6fcf,9741 0.24
f0dd97f71b82a45f,12937 0.18
f0de2ad1a245db59,7076 0.61
f0de7b3ca841a03d,10809 0.83
f0deb4b928a0288f,2036 0.36
f0e02a924c62c29c,14835 0.12
f0e0dd37432e9a74,12204 0.1
f0e0faf413b239f9,7780 0.03
f0e1dbe80ee10496,9633 0.9
f0e261068bcec86d,1069 0.35
f0e26b3fb8e15564,58 0.11
f0e2e8ef935bc307,3707 0.24
f0e418c6ac7ed00b,12978 0.07
f0e420efeccdc9b4,1059 0.27
f0e456aafa2d1022,1604 0.56
f0e496f1c2b076e8,9398 0.23
f0e4f2cb7449867f,6051 0.99
f0e5e6a45432a827,14591 0.34
f0e5fbdd37aafd1d,2339 0.2
f0e6c49ba216b95b,14843 0.25
f0e71ddfaf705578,3382 0.02
f0e74aef76e9d377,7646 0.01
f0e995ba499a2a84,11637 0.1
f0e9f5741b366253,13253 0.31
f0eadeba8eb19e02,6079 0.14
f0eb182686a52d1d,3975 0.14
f0eb59b9c479180b,13323 0.27
f0edc8f83538c263,4327 0.7
f0ee6fc10574d0cf,8241 0.07
f0ee9c973c6f122d,9633 0.85
f0ef40d35b735091,7 0.27
f0ef94a8d64cff35,8830 0.09
f0f056ca25a5ed05,7918 0.36
f0f1513f92bf87e4,2517 0.44
f0f1afb4cb85ef08,11822 0.02
f0f1b20da01b55a9,10584 0.23
f0f3888666e31fc0,11249 0.35
f0f3f887324d1e97,12609 0.54
f0f44a1715286278,10283 0.52
f0f4d619815010e3,1069 0.35
f0f538e2f30c3848,3065 0.57
f0f55c795cf92040,5558 0.2
f0f5a931bb13305d,12015 0.11
f0f5dd30d7842fe2,1069 0.35
f0f64c0170e1af82,14013 0.12
f0f690773edab233,12456 0.08
f0f6914078ab06e8,4551 0.35
f0f70dbaaeda8248,13325 0.01
f0f72deee77b676b,14164 0.07
f0f76e628bc35f4c,2745 0.11
f0f7dedd9de715a4,8205 0.03
f0f7e606d7cf5cb5,5319 0.24
f0f82719491d21f0,14772 0.23
f0f82f733f500c53,4633 0.32
f0f8d9e64c92942e,1069 0.35
f0f9991c898466c4,8087 0.05
f0faa678c8de822d,12391 0.09
f0fb178aa7035370,1533 0.48
f0fbbbdce0829616,768 0.36
f0fbe025e2b7fcd3,2942 0.52
f0fda93c68126d73,1403 0.07
f0fe245408d53c76,3527 0.25
f0fe30e81dfcc575,1124 0.35
f0fe95fe549069d0,304 0.19
f0fe9ce528a28f62,13212 0.44
f0feb8ff7473646b,12090 0.92
f0ff201018052554,2802 0.35
f1008221e369125a,8537 0.34
f100e3fe035c6f50,5475 0.41
f100f86f711958a6,6051 0.23
f101046888355fbb,3977 0.12
f10129cf58a4b03a,5512 0.76
f1023a8d3eed3cb5,5530 0.23
f102fba8829cc697,2743 0.24
f1033352b961b896,3561 0.4
f1040e1527a464aa,5370 0.06
f1043efbcd444ca1,13332 0.72
f1046407a583145c,1069 0.35
f104727ead97e5c3,6986 0.42
f1059590c7c90d94,13388 0.24
f105b4338f13954c,9296 0.27
f107375dbcb690ae,8874 0.22
f107ddf6a99d8c12,14176 0.45
f108818296130000,11456 0.03
f10985e233dba5a0,12521 0.34
f109e7d04858c28f,6991 0.54
f109edd7f6a8da64,12514 0.15
f10a1624c21e65ad,3975 0.63
f10ada7fc7ac53f7,13341 0.14
f10b58c39ca50ca8,9042 0.13
f10b878f46da072d,13552 0.33
f10bbb117f90c658,7413 0.08
f10bc266f5234618,1144 0.08
f10bf6ff25bab62e,9053 0.26
f10d0454b1ace1b5,7992 0.22
f10db04ed14ec373,2870 0.24
f10e672531765eda,1673 0.05
f10ed90fc11990ec,5525 0.37
f10f4726e3c4f42e,9388 0.91
f10f58eb25223bcc,8041 0.07
f10fd297537138f5,1256 0.3
f1108fec8e8408a4,12393 0.33
f1116f68d27ee332,12496 0.56
f111b09201a904c2,11288 0.1
f11238ac1a042faf,9827 0.08
f1123ec22b0c9b6d,3495 0.19
f1124886c4f9a3f7,7092 0.44
f1125551dd0090f9,12353 0.19
f1127df29e4fe9a3,4987 0.29
f112aaa40dca2e0b,1616 0.03
f1132f27adc7304c,9455 0.09
f1137ce26cc5b0cb,2725 0.24
f113a2fa124b51b4,14835 0.07
f114c69506dda516,12131 0.35
f115d99ace960f06,6461 0.25
f1168a8e11ed76a3,11345 0.62
f116977b3b50284a,2151 0.34
f1178d11974f8fcf,3654 0.14
f117b7875095c9a3,3346 0.04
f119444e91a64686,10323 0.03
f119b97e353af056,11535 0.1
f11a60d6ac00932e,9383 0.35
f11a6ccd8e7bb934,5728 0.05
f11b1524c210fc50,14083 0.18
f11b7439d2f9ac7a,14858 0.21
f11bfb04320f9644,7206 0.13
f11cd370ccc46e56,6899 0.21
f11d038870e5f50e,8512 0.3
f11db8337d1abea1,3768 0.19
f11e5305d9025a6e,8515 0.1
f11f580fb95cce1e,4881 0.07
f12030d1392ec27c,1433 0.07
f1213515237a32a2,9792 0.29
f121d0264659f366,6166 0.15
f1225336740e5c34,12223 0.04
f12262e98c9d3234,878 0.32
f1227a4c42199f25,2743 0.7
f12296c2325106db,2126 0.44
f122cb20f8d1bb53,6051 0.39
f122ef1cd2e3f122,2743 0.56
f123047346f534b7,13797 0.73
f12314657907f985,4881 0.02
f1233246d9ec6365,2386 0.14
f124e8264efdb025,10862 0.1
f12565b689e0c2c4,623 0.27
f1256ece7f87579e,1642 0.26
f125d56ee67123c1,2743 0.6
f127328c6af46357,13209 0.36
f1276704b6a296bd,3748 0.22
f127890e0c3e3159,14417 0.08
f12875d963cce639,8095 0.11
f128eb8ad712dd15,1304 0.78
f12949555872992e,5380 0.06
f1298c2d48fa9954,3598 0.04
f129ad5e656c9e58,6021 0.06
f12a54eb44a44b33,3924 0.56
f12b1c1dc7fa1c7e,14927 0.05
f12b28eb96352694,7668 0.44
f12b30f3bb42cbb7,2771 0.02
f12b83a8ec739ed5,9779 0.45
f12b919292144e55,9249 0.12
f12c0a9e4560dacf,7413 0.18
f12d598377190961,4551 0.02
f12d6c5136734700,7746 0.67
f12db8fd311a99bd,11170 0.24
f12e8e37b126c642,508 0.19
f12f2f54809bbc54,1069 0.35
f1304cf3fc189ef2,9277 0.28
f1307b82c22173a7,12063 0.11
f130950ca7cfe713,10045 0.29
f13114044fb9e8b4,3693 0.08
f13154cee4c8ec66,13176 0.16
f131675f609dde21,14871 0.25
f131a3a9b961731d,7445 0.02
f131ccc0a890e25a,8358 0.96
f13212434b7b82c0,8762 0.02
f1327494d683f4ef,9633 0.39
f132bbb600c6db37,14012 0.39
f132d70da269631c,11822 0.02
f132d96479e652e6,1069 0.35
f133bfcd174df9b1,878 0.14
f134e4a393c10431,10447 0.07
f1369da15cc9a0e3,13926 0.2
f13809ebb6a5d2a2,5811 0.04
f13886612ec67d16,11864 0.17
f13992db44066b0f,637 0.65
f139d462e4d3fd3a,10855 0.4
f13b0fc42bcddae0,3392 0.21
f13b4e3e03f5b1ec,8509 0.11
f13bbf62c7fbc91a,6051 0.55
f13c8bf60b3a674b,2341 0.57
f13c96735801c163,11207 0.19
f13ccf32ff5ec233,12336 0.09
f13d577b96935de1,13766 0.3
f13e16faece9dfaa,6599 0.34
f13e17a89173ae6f,8637 0.01
f13e301592cabc74,463 0.07
f13e8906a3e51721,33 0.59
f13f7875eb5da21e,5545 0.04
f140a92475eaa678,11954 0.18
f141595a918c8a05,13683 0.46
f14180e86ddf96c6,12447 0.07
f141c8e72de565b4,1069 0.35
f141d3baf5b409fb,9179 0.51
f142567c76a97998,8633 0.09
f14287db2c067e56,13622 0.3
f1439d3ccc2e638f,11784 0.17
f1453014ef85395d,12090 0.56
f145d86da33c3a01,6051 0.22
f1463a1f07489a3d,6125 0.73
f14835ab611d1220,4035 0.02
f1485cccfe222ea8,747 0.23
f14898a1759e64f0,3685 0.8
f14924fff29b324b,5852 0.47
f1495f9ac12646b5,1546 0.21
f14b1ee2be9b6a18,9738 0.07
f14caefcd2a11ce7,4085 0.1
f14cafec2e3b5239,7379 0.22
f14ce466b33d41e2,12075 0.41
f14dfa1077361fd1,11332 0.4
f14e66a09d37a208,11682 0.15
f14ee5d68c8a8daf,14513 0.28
f14f24fa33c39e5a,5545 0.03
f14f28adddaafbe2,13873 0.04
f14f3302849207a8,3086 0.27
f14f9c741492567d,12263 0.16
f14ff037fcf9107e,2553 0.91
f151102159048e83,14012 0.08
f15124e4841af495,1173 0.15
f15215480dcb022f,14164 0.41
f1523a0e115dfcfa,11502 0.22
f152e4b4623ef770,3198 0.15
f1535e1684ee2e91,973 0.17
f155198cfa2cafca,6039 0.03
f155781630bb46a4,11207 0.13
f155d4e17f9dcf14,5220 0.13
f15693c63b83ef49,12258 0.87
f156a9c2aeac5fe6,10573 0.53
f157e31c3bccd045,4131 0.27
f157fddefd8c4024,14164 0.14
f1582cbaf3b5b7f5,12287 0.06
f1585277002d7ec5,1069 0.35
f1586e136525f169,2449 0.19
f158979ee75313c8,9779 0.65
f1597868a75c3c05,2743 0.72
f159e2067f8acbf3,4987 0.18
f15a277a85ddc744,11784 0.16
f15a80917573e1dd,9779 0.25
f15a833444044eb8,10156 0.63
f15b1e3afce10ddc,11183 0.25
f15b730a7f1b1741,6658 0.26
f15b741a0b17c315,3759 0.17
f15bc299b4ae7bb0,2559 0.14
f15be6d15d4b647a,3804 0.2
f15c766b8d26016a,3306 0.18
f15c98252a711741,10107 0.11
f15df1183965f50f,2124 0.04
f15efb11adc994a0,6051 0.49
f16122445737206e,10101 0.06
f16244c2669a210f,3598 0.02
f16270fc8e568de5,12936 0.68
f162dffdf5a418dc,10577 0.25
f1640440fdc15aaa,4352 0.36
f1642d247271aa8d,1069 0.35
f16442dc5fbef4f8,6640 0.6
f1646abc90cf8962,8636 0.18
f164cd4bdaea09a2,6051 0.25
f166093d7052bf60,2459 0.11
f1663816adf72c9b,14703 0.65
f16688f83834c215,12560 0.59
f167d5461534f72f,8241 0.12
f16852a7fe84e511,8969 0.16
f1687c88f2f68aea,13066 0.19
f16985d956e593af,13552 0.32
f169f403a70fb392,11784 0.22
f16a2c9fdb3630f9,3034 0.25
f16ab731852f58c1,4949 0.93
f16ada4a339d50ed,13566 0.19
f16b1c2ea068b07d,3426 0.2
f16b38a45289f696,6055 0.87
f16bb6082754c2d3,1069 0.35
f16c4fc7f1cd3ff6,10484 0.08
f16fe630bdf4390c,10256 0.15
f170f22703d917af,9779 0.57
f17165b151f95d7c,2269 0.66
f17167874207de1d,1069 0.35
f17253a2bc2c24bc,6877 0.14
f1725957d9ff8690,14164 0.4
f172e934d3ef7a01,3968 0.75
f172f56dff99fc4f,13053 0.42
f17334b135af9057,878 0.18
f173669516089c49,10338 0.51
f173719faebd5443,5554 0.39
f173723bdd56d44d,5475 0.31
f173e93651d1d0bd,13877 0.05
f173eaa8de5e79cc,6051 0.53
f1745be6621ab48d,5142 0.54
f1746147cd5b701c,3492 0.63
f174ac6b610df35a,11998 0.08
f1756ae7607baee7,515 0.72
f175820aaf379ecf,5482 0.25
f175bd1be98cfad0,9033 0.31
f175daebd8a97986,5824 0.24
f1762dab50cbae5d,12063 0.31
f1776b31d8366c14,6021 0.01
f177d85cdf44dcb2,10930 0.33
f17a10f61701b0b9,13417 0.36
f17b94f850dc4020,5554 0.99
f17cab44e0419bff,4949 0.51
f17de4737de077b5,1878 0.5
f17de694482233bd,1643 0.34
f17fea5becfe880f,4793 0.52
f180839b7095b1df,452 0.13
f18163c62ce11acb,13785 0.08
f181742919fab9f5,7009 0.06
f18205e8b800c231,3544 0.4
f1827757b1146d4a,152 0.18
f182be7344e52486,4117 0.13
f1832057283ec621,13720 0.05
f18378e8ba26ea33,10600 0.17
f183a6076eca7069,10640 0.09
f18429ae66111562,13775 0.15
f1846fbc2a8affbd,11063 0.53
f1850f479790141a,5574 0.12
f18656bd4e3b7555,5172 0.07
f1867e4e33e2aad2,7290 0.74
f186943d39746ae8,12063 0.12
f186a86964a66fb2,6051 0.69
f1883122c3530484,2147 0.73
f1884b16fe483214,10518 0.64
f18980f3a1f4c114,9201 0.05
f189bbd541d586bb,9779 0.48
f189eeb5d3c55f30,12169 0.45
f189f7cd2a63c9ce,12392 0.14
f189fe8ccce249b0,1602 0.52
f18acbc9cce5efca,14857 0.14
f18b03757f492ab1,8962 0.14
f18b19d6a5207057,6252 0.04
f18bd0919710e6a0,8078 0.29
f18c3c7a25312f9f,9779 0.98
f18d5fce85ae33e8,6476 0.21
f18f2a71dd70e23a,7648 0.25
f18f9157c965d129,13124 0.23
f190e665dbf9c411,12531 0.13
f1916ab2e56fc72c,3278 0.39
f191b3d84b860868,8734 0.27
f191f54c804c8060,12878 0.02
f1921f3bfa2c599a,9804 0.42
f19311a246c1c7cc,13594 0.19
f193278eabe3af7c,11139 0.38
f193455a99ef5013,1057 0.04
f193d0a5478d250e,6021 0.03
f194d20cb65fe783,1190 0.14
f1958168afeb14e8,11822 0.02
f195b384ab1b2298,3958 0.01
f1962e03db7b7dd4,7918 0.16
f1966ed99d7112ea,10536 0.34
f1968e6b15435e16,12193 0.72
f197492e53227581,6197 0.12
f198b82592138566,11781 0.14
f198be5a9831cc14,9196 0.27
f19a4751c47a5168,8258 0.09
f19c51a6df793cbc,5470 0.07
f19c54eaec401dbc,5799 0.06
f19d85a782f53f48,5046 0.17
f19e31a8cb9ddfc2,8328 0.26
f19e5ac3ef6b42a7,1430 0.17
f19ea78dc0b0c256,9041 0.02
f19efd3297393d90,12101 0.1
f19f0e144aa66618,4573 0.19
f19fa86204b49153,3736 0.44
f1a000dd6140f362,4898 0.16
f1a05267541252f5,3096 0.04
f1a08627cd99fce4,7347 0.22
f1a1b17633a7613d,12122 0.15
f1a1f1de045c0a90,290 0.43
f1a27b7bdfe4d251,1069 0.35
f1a2d7578f13b898,12353 0.07
f1a468a06f066a92,538 0.12
f1a47ed140e2f843,3298 0.33
f1a49dd8b668ab1f,14660 0.69
f1a52f6fe311a4fb,5132 0.5
f1a59bfe70c7a7c6,12974 0.13
f1a762eb450de3be,11207 0.82
f1a800765d73c9e8,13526 0.57
f1a8916020865b27,3439 0.49
f1a8d55fee3cd34b,1069 0.35
f1a90136765d3f98,10932 0.2
f1a991ef3d902d1e,5114 0.04
f1a9fa03328a1526,11637 0.37
f1aac2d3c883d2f8,4919 0.26
f1ab8b544cecd4a4,12353 0.19
f1abd84b2e7cbec0,3457 0.13
f1ac175b2abd5c33,9738 0.32
f1ac59af65bb706f,9256 0.73
f1ac8e26f325e6c5,4174 0.35
f1afa3dc8faf5aa3,10083 0.01
f1afdb7079ddaf26,14863 0.39
f1b0294ff4d3e046,10083 0.03
f1b0691c644d593d,3816 0.06
f1b0a1a600a411ff,11254 0.58
f1b19a0ac2646f42,12015 0.1
f1b1a5f291676af3,2972 0.03
f1b1b8ed132ee6f9,8150 0.27
f1b258b485c62ec7,4230 0.05
f1b36ae9c53df917,6051 0.83
f1b3811fa05e95fb,9600 0.11
f1b3deeaf0b8d8e1,13444 0.14
f1b48c66e3b7c32b,11371 0.27
f1b4a24cffc5041d,9412 0.46
f1b4c1e3df3c62e9,7445 0.24
f1b51ea80126d846,8302 0.4
f1b5cf9db6678f94,7298 0.17
f1b667665b7d4e84,10410 0.07
f1b751afac1f8080,1069 0.35
f1b876286a7e34ae,2126 0.27
f1baa88cc3050c30,7612 0.1
f1bb283a3b023e60,6051 0.76
f1bb4ce80ee2ad51,991 0.25
f1bb9055a6e05253,10926 0.68
f1bc81e46c957cc7,514 0.63
f1bc836d5c9ea859,4135 1.0
f1bddd307a9ae106,5287 0.35
f1be84105661d128,6125 0.92
f1be86fe24769387,9995 0.57
f1bf461c105fa284,7764 0.38
f1c040385d003a58,12172 0.62
f1c063aceb0c86e5,5925 0.11
f1c07a6159d7d3de,2093 0.15
f1c09a2727cfdf90,6438 0.56
f1c12242fd012241,9627 0.07
f1c12e718d41f13f,2032 0.11
f1c2a8a4968344d5,5530 0.31
f1c36734fc5ff61a,5530 0.12
f1c3b9430bc5e06f,10222 0.24
f1c45930953bbd43,3987 0.27
f1c4f09183fc35b5,11011 0.62
f1c527b5d51dd80c,864 0.5
f1c54adfd70b6ff4,1494 0.17
f1c63231e4f00f25,9098 0.15
f1c6d20f886d1de9,7272 0.16
f1c7193398dae708,1602 0.24
f1c780c1543f518b,9738 0.18
f1c7b8dedad27e9f,503 0.64
f1c94b0aa05be3d8,3015 0.49
f1ca77b20a7b2410,9995 0.16
f1ca7e9d79463ba5,3034 0.64
f1ca8db4138f1eae,1069 0.35
f1cb6a1463cf8355,3997 0.17
f1cb9d49db5ffec6,364 0.07
f1cce99feac04403,5804 0.27
f1cd84626a1e1600,9638 0.06
f1cd8a8c25c60c9b,1972 0.19
f1ce0f0e4f29ba07,9944 0.1
f1cee42ede02ce5b,9145 0.02
f1cee448f2f29815,14481 0.21
f1cf848e20dd603d,10640 0.07
f1d0db38ab7cfdc5,7256 0.01
f1d2dffbb06c4901,4293 0.14
f1d2e9a75bf04560,13170 0.18
f1d322b26c78607a,9293 0.14
f1d346731a04b313,14164 0.11
f1d35ae5655fbf99,11094 0.03
f1d35f76a10f73cd,4881 0.01
f1d4198d592255b6,5071 0.17
f1d517323b651bff,10267 0.25
f1d5b4ced5e086e3,2466 0.31
f1d68c7dfa387b5b,5554 1.0
f1d6bd3c5d7af2af,1677 0.2
f1d6ce59f64bd705,532 0.14
f1d76c1234872d87,1069 0.35
f1d79979e77976b4,1452 0.15
f1d7c60714945ef0,10139 0.28
f1d86b7f5aa92e18,12196 0.17
f1d8ddd57ccf6ea8,7392 0.98
f1d95ccff5471693,9098 0.3
f1d984f2dd771c26,10479 0.32
f1da2a6845716e98,14559 0.2
f1da965c10e61d03,14398 0.36
f1db5012c8f38383,11499 0.88
f1db68d52ba64d70,6772 0.12
f1dba5641513bb95,747 0.04
f1dbce95db251954,14164 0.45
f1dc3b7fab07aca4,14385 0.24
f1dc9b2e8050fdec,1310 0.85
f1dcbee554fb0a0b,13170 0.28
f1dd0a66ec10c329,1147 0.71
f1dda05d22d1f061,3238 0.08
f1de8b64f1a87b37,5210 0.42
f1ded1598f2b584c,6051 0.16
f1df25a01de6be3a,7557 0.22
f1df59c8eb8faa32,1709 0.46
f1dfe6518a88e2b0,9883 0.29
f1e0151572dc6e40,6051 0.89
f1e1b2021a3babb4,10930 0.43
f1e220cfd489410e,12718 0.12
f1e3a8c7876982cd,996 0.17
f1e66e5d652b5ab7,12936 0.33
f1e6c64f8e9f05f5,7531 0.53
f1e76b659bf7deb9,9779 0.29
f1e7ab7c38ce8a4d,3544 0.37
f1e7e127e1b3b61f,11183 0.49
f1e93502502fe8b9,13720 0.08
f1e9ac3cb21ac929,13124 0.52
f1e9e192114a0239,7661 0.34
f1eaa68f22459ef4,10587 0.1
f1ebfcf54fd14a07,12579 0.13
f1ebfd2378b48228,10267 0.15
f1ed0d06ad6e266a,7557 0.04
f1ee014ab019525d,7000 0.37
f1ef1f1fb54d00eb,5685 0.12
f1ef2a5e098e5472,2416 0.56
f1ef9b8624e35489,3748 0.48
f1efbe0aa87bcd74,4980 0.31
f1f0e68b40a321ab,3938 0.32
f1f2aaacec1cef02,10267 0.44
f1f2b9edf72310a0,11254 0.9
f1f2cf1ba2cbd373,7557 0.05
f1f32e94b51efaff,4793 0.68
f1f3e1b2baa3c25c,2176 0.04
f1f3f39184fa8398,12090 0.06
f1f426fb2c89a56d,4993 0.08
f1f4f55a8809c64b,9995 0.1
f1f4ff8dbbcdc957,6684 0.07
f1f5546bc8dfdda4,9438 0.33
f1f56b381cf358b1,5800 0.11
f1f5851927a73545,2560 0.38
f1f59680895ecc7b,12634 0.09
f1f60f5ac37090a9,1188 0.88
f1f733e9d386482c,3999 0.66
f1f77968e375acb9,8783 0.15
f1f85d89cd0a6bf3,13332 0.92
f1f8fccbd5e39695,152 0.18
f1f9ee76e759eda6,9091 0.07
f1fa17f57127c5f0,5794 0.03
f1fa554a0e84c20c,7420 0.26
f1fb1b00bd38ceaf,4035 0.01
f1fb75063b95a102,4070 0.71
f1fbe0103cd7c069,5894 0.31
f1fc67d3a45534ea,7154 0.07
f1fc74d066b76b77,10139 0.13
f1fdbdf04bd2b23f,1005 0.21
f1fe56cb38c18a00,7557 0.2
f1fe8457920c77e9,10400 0.12
f1feef8fe94c757b,7746 0.91
f1ff290f2af57f27,10111 0.12
f1ffe73524779821,3962 0.05
f2007cea657a75ab,8582 0.07
f20120fd8129a982,654 0.07
f2012ff4e5041bd3,11332 0.31
f2017e1078f155e5,2456 0.06
f201c9fe9586f9e5,3492 0.63
f203330551906496,8637 0.04
f20376378d8036bd,993 0.55
f203a1853c3cc74e,5202 0.83
f203edd5c1415a10,12456 0.09
f203f7de47c96dc7,12768 0.22
f2042e280c1ee410,612 0.27
f2049bccd36b5014,13526 0.36
f205db9dfb8e99cc,12204 0.14
f2062c5e5eb92445,11509 0.03
f2065bb806145451,9529 0.13
f2066899f0fc8e34,13170 0.58
f207f0c5e70e0870,8206 0.08
f20821b0761fad27,10066 0.08
f2082e7919928746,1421 0.11
f2083b7dc840d069,7134 0.19
f20a3d1e1efbdcf6,12718 0.46
f20b5f2085d0d3f7,12618 0.73
f20c0fef8f780adb,4191 0.23
f20cd5c8732e099d,5765 0.06
f20fa63f43e299ae,993 0.6
f20fec6f2d1b60c2,13552 0.36
f2100eca809b002a,14902 0.24
f21051cc91bc7e14,8029 0.1
f210ad20d1f08123,10590 0.11
f2110810997e8814,7764 0.98
f2123cf97813b96a,13296 0.21
f2132178dbce8f76,4350 0.01
f21355c0f686032e,12639 0.79
f2137718026f8d80,658 0.27
f213b3c7e74a6b0e,9571 0.31
f2141b33dcfd6404,10387 0.03
f215624c42ea8c82,1069 0.35
f21573b39db4f865,2988 0.32
f216127c024bd9c3,2988 0.41
f21621bf69df7e5e,5029 0.29
f2163e997c3f720c,8913 0.12
f21726bb7a726f05,12314 0.28
f2179e0d1883c6b0,6322 0.29
f217c9547b344c8e,532 0.06
f2183ee6ac8e3a44,12447 0.48
f2184f857e3f4230,10028 0.14
f219255d8e100bc3,562 0.07
f2196aa31c0e04e5,1007 0.14
f219e66078d193f6,5804 0.26
f21a2a830abf846b,1834 0.11
f21a3f52d3f64d87,4430 0.06
f21a62dd4054714d,11288 0.26
f21b2546293181cf,14932 0.1
f21b5ca470ac1852,9367 0.59
f21b60ceea7097df,3448 0.05
f21ca392752d4143,333 0.05
f21d2386329dc5f3,2164 0.1
f21d82a7609a20e6,8120 0.16
f21d9db8753843d0,11485 0.19
f21db63f3fe894f2,9779 0.49
f21e53369228534b,9779 0.75
f21f8004bacbeb03,6039 0.05
f220a52a5c348d3d,5554 0.82
f221debae3238c96,13172 0.23
f2222ffe40d14071,2743 0.63
f22321111de0f6dc,1462 0.05
f223d0f87187c0a4,3710 0.25
f22535522737aaff,3252 0.09
f2257d76a56a8c64,12015 0.03
f225f1474f8f79aa,2322 0.12
f2262dc7689faba9,11990 0.41
f226a41cf1f43a72,10309 0.38
f227029950a44ba4,12803 0.91
f227ea3043a88d15,7008 0.08
f2282ac06244a235,1839 0.38
